registry_number,business_name,entity_type,registry_date,associated_name_type,address,city,state,zip,business_details,address_continued,not_of_record_entity
4033916,MITTLEMAN JEWISH COMMUNITY CENTER,DOMESTIC NONPROFIT CORPORATION,1938-07-27T00:00:00.000,REGISTERED AGENT,209 SW OAK ST STE 500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4033916&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4294518,"FINISHING TECHNOLOGIES, INC.",DOMESTIC BUSINESS CORPORATION,1945-01-02T00:00:00.000,REGISTERED AGENT,210 SW MORRISON ST STE 500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4294518&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4406617,"IDAHO PARR, INC.",DOMESTIC BUSINESS CORPORATION,1946-05-14T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4406617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4406617,"IDAHO PARR, INC.",DOMESTIC BUSINESS CORPORATION,1946-05-14T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4406617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4406617,"IDAHO PARR, INC.",DOMESTIC BUSINESS CORPORATION,1946-05-14T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4406617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4418216,KALBERER COMPANY,DOMESTIC BUSINESS CORPORATION,1946-06-10T00:00:00.000,MAILING ADDRESS,321 SW 4TH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4418216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 800,
4418216,KALBERER COMPANY,DOMESTIC BUSINESS CORPORATION,1946-06-10T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,321 SW 4TH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4418216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 800,
4418216,KALBERER COMPANY,DOMESTIC BUSINESS CORPORATION,1946-06-10T00:00:00.000,REGISTERED AGENT,321 SW 4TH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4418216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 800,
4435319,RADIO CAB CO.,DOMESTIC BUSINESS CORPORATION,1946-07-15T00:00:00.000,MAILING ADDRESS,THOMAS R RASK III,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4435319&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
4435319,RADIO CAB CO.,DOMESTIC BUSINESS CORPORATION,1946-07-15T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4435319&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4439410,HOMES ASSOCIATION OF CEDAR HILLS,DOMESTIC NONPROFIT CORPORATION,1946-07-23T00:00:00.000,REGISTERED AGENT,900 SW 5TH AVE STE 2000,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4439410&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4530119,"BENTON MINES, INC.",DOMESTIC BUSINESS CORPORATION,1947-03-08T00:00:00.000,MAILING ADDRESS,C/O TT ADMINISTRATION SERVICES LLC,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4530119&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},888 SW FIFTH AVE STE 1600,
4530119,"BENTON MINES, INC.",DOMESTIC BUSINESS CORPORATION,1947-03-08T00:00:00.000,REGISTERED AGENT,888 SW FIFTH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4530119&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4728218,THE BENEDICTINES OF WESTMINSTER PRIORY,DOMESTIC NONPROFIT CORPORATION,1948-08-26T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4728218&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4768313,OREGON DENTAL ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1949-01-19T00:00:00.000,REGISTERED AGENT,900 SW 5TH AVE STE 2600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4768313&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4778916,"COMMERCIAL REFRIGERATION, INC.",DOMESTIC BUSINESS CORPORATION,1949-02-28T00:00:00.000,MAILING ADDRESS,851 SW 6TH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4778916&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4778916,"COMMERCIAL REFRIGERATION, INC.",DOMESTIC BUSINESS CORPORATION,1949-02-28T00:00:00.000,REGISTERED AGENT,851 SW 6TH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4778916&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4851010,"LEUPOLD & STEVENS, INC.",DOMESTIC BUSINESS CORPORATION,1949-10-31T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4851010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4851010,"LEUPOLD & STEVENS, INC.",DOMESTIC BUSINESS CORPORATION,1949-10-31T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4851010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
4851010,"LEUPOLD & STEVENS, INC.",DOMESTIC BUSINESS CORPORATION,1949-10-31T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=4851010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5026810,"KARL J. KLEIN, INC.",DOMESTIC BUSINESS CORPORATION,1951-07-02T00:00:00.000,MAILING ADDRESS,511 SW WASHINGTON ST,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5026810&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5026810,"KARL J. KLEIN, INC.",DOMESTIC BUSINESS CORPORATION,1951-07-02T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,511 SW WASHINGTON,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5026810&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5026810,"KARL J. KLEIN, INC.",DOMESTIC BUSINESS CORPORATION,1951-07-02T00:00:00.000,REGISTERED AGENT,511 SW WASHINGTON,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5026810&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5053616,CEDAR HILLS KINDERGARTEN & PRESCHOOL,DOMESTIC NONPROFIT CORPORATION,1951-10-10T00:00:00.000,REGISTERED AGENT,101 SW MAIN STREET STE 1100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5053616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5072616,KLEENAIR PRODUCTS CO.,DOMESTIC BUSINESS CORPORATION,1951-12-27T00:00:00.000,MAILING ADDRESS,121 SW MORRISON ST 11TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5072616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5072616,KLEENAIR PRODUCTS CO.,DOMESTIC BUSINESS CORPORATION,1951-12-27T00:00:00.000,REGISTERED AGENT,121 SW MORRISON ST 11TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5072616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5073317,THE AUTZEN FOUNDATION,DOMESTIC NONPROFIT CORPORATION,1951-12-28T00:00:00.000,REGISTERED AGENT,601 SW SECOND AVENUE SUITE 1800,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5073317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5079611,JUBITZ CORPORATION,DOMESTIC BUSINESS CORPORATION,1952-01-10T00:00:00.000,REGISTERED AGENT,111 SW FIFTH AVE STE 3400,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5079611&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5269519,"ST. ELIZABETH OF HUNGARY CATHOLIC CHURCH, PORTLAND, OREGON",DOMESTIC NONPROFIT CORPORATION,1953-07-20T00:00:00.000,REGISTERED AGENT,SCHWABE WILLIAMSON & WYATT PC,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5269519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},1211 SW 5TH AVE STE 1800,
5269519,"ST. ELIZABETH OF HUNGARY CATHOLIC CHURCH, PORTLAND, OREGON",DOMESTIC NONPROFIT CORPORATION,1953-07-20T00:00:00.000,REGISTERED AGENT,SCHWABE WILLIAMSON & WYATT PC,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5269519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},1211 SW 5TH AVE STE 1800,
5365317,OREGON STATE ELKS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1954-05-19T00:00:00.000,MAILING ADDRESS,LEE DAVIS KELL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5365317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
5365317,OREGON STATE ELKS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1954-05-19T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5365317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5377510,"HAMBRO ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1954-06-17T00:00:00.000,REGISTERED AGENT,601 SW SECOND AVENUE SUITE 1800,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5377510&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5406616,ZEHNTBAUER FOUNDATION,DOMESTIC NONPROFIT CORPORATION,1954-08-31T00:00:00.000,MAILING ADDRESS,851 SW SIXTH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5406616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},STE 1500,
5406616,ZEHNTBAUER FOUNDATION,DOMESTIC NONPROFIT CORPORATION,1954-08-31T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,851 SW SIXTH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5406616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},STE 1500,
5406616,ZEHNTBAUER FOUNDATION,DOMESTIC NONPROFIT CORPORATION,1954-08-31T00:00:00.000,REGISTERED AGENT,851 SW SIXTH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5406616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},STE 1500,
5520119,CONTRACTORS INCORPORATED,DOMESTIC BUSINESS CORPORATION,1955-05-11T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5520119&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5520119,CONTRACTORS INCORPORATED,DOMESTIC BUSINESS CORPORATION,1955-05-11T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5520119&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5520119,CONTRACTORS INCORPORATED,DOMESTIC BUSINESS CORPORATION,1955-05-11T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5520119&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5524319,R. L. K. AND COMPANY,DOMESTIC BUSINESS CORPORATION,1955-05-19T00:00:00.000,MAILING ADDRESS,121 SW MORRISON STREET SUITE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5524319&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5524319,R. L. K. AND COMPANY,DOMESTIC BUSINESS CORPORATION,1955-05-19T00:00:00.000,REGISTERED AGENT,121 SW MORRISON STREET SUITE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5524319&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5589510,GREMAR MANAGEMENT CORP.,DOMESTIC BUSINESS CORPORATION,1955-10-12T00:00:00.000,MAILING ADDRESS,920 SW 6TH AVE STE 223,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5589510&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5589510,GREMAR MANAGEMENT CORP.,DOMESTIC BUSINESS CORPORATION,1955-10-12T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,920 SW 6TH AVE #223,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5589510&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5589510,GREMAR MANAGEMENT CORP.,DOMESTIC BUSINESS CORPORATION,1955-10-12T00:00:00.000,REGISTERED AGENT,888 SW FIFTH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5589510&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5593314,OREGON SYMPHONY ASSOCIATION IN SALEM,DOMESTIC NONPROFIT CORPORATION,1955-10-20T00:00:00.000,REGISTERED AGENT,921 SW WASHINGTON SUITE 200,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5593314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5609912,"BEAVERTON LODGE NO. 1989, BENEVOLENT AND PROTECTIVE ORDER OF ELKS OF THE UNITED STATES OF AMERICA",DOMESTIC NONPROFIT CORPORATION,1955-12-05T00:00:00.000,REGISTERED AGENT,1207 SW 6TH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5609912&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5615315,MACKENZIE MOTOR CO.,DOMESTIC BUSINESS CORPORATION,1955-12-21T00:00:00.000,MAILING ADDRESS,TT ADMINISTRATIVE SERVICES LLC,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5615315&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},888 SW FIFTH AVE STE 1600,
5615315,MACKENZIE MOTOR CO.,DOMESTIC BUSINESS CORPORATION,1955-12-21T00:00:00.000,REGISTERED AGENT,888 SW FIFTH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5615315&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5641717,"AYLSWORTH AND POPICK MEN'S WEAR, INC.",DOMESTIC BUSINESS CORPORATION,1956-02-20T00:00:00.000,MAILING ADDRESS,304 S W THIRD AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5641717&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5641717,"AYLSWORTH AND POPICK MEN'S WEAR, INC.",DOMESTIC BUSINESS CORPORATION,1956-02-20T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,304 SW 3RD AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5641717&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5641717,"AYLSWORTH AND POPICK MEN'S WEAR, INC.",DOMESTIC BUSINESS CORPORATION,1956-02-20T00:00:00.000,REGISTERED AGENT,304 SW THIRD AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5641717&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5687918,NATIONAL UNIVERSITY OF NATURAL MEDICINE,DOMESTIC NONPROFIT CORPORATION,1956-05-28T00:00:00.000,REGISTERED AGENT,601 SW SECOND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5687918&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5742317,"HOUSTON'S, INC.",DOMESTIC BUSINESS CORPORATION,1956-10-09T00:00:00.000,MAILING ADDRESS,851 SW SIXTH AVENUE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5742317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 1500,
5742317,"HOUSTON'S, INC.",DOMESTIC BUSINESS CORPORATION,1956-10-09T00:00:00.000,REGISTERED AGENT,851 SW SIXTH AVENUE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5742317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 1500,
5756812,FRIENDSVIEW MANOR,DOMESTIC NONPROFIT CORPORATION,1956-11-15T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5756812&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5838313,KENDALL RENT-A-CAR LLC,DOMESTIC LIMITED LIABILITY COMPANY,1957-05-05T00:00:00.000,REGISTERED AGENT,888 SW 5TH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5838313&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5843719,MILWAUKIE-PORTLAND LODGE NO. 142 BENEVOLENT AND PROTECTIVE ORDER OF ELKS OF THE UNITED STATES OF AMERICA,DOMESTIC NONPROFIT CORPORATION,1957-05-17T00:00:00.000,MAILING ADDRESS,C/O LEE DAVIS KELL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5843719&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
5843719,MILWAUKIE-PORTLAND LODGE NO. 142 BENEVOLENT AND PROTECTIVE ORDER OF ELKS OF THE UNITED STATES OF AMERICA,DOMESTIC NONPROFIT CORPORATION,1957-05-17T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5843719&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5893615,MEDICAL CLINIC INVESTMENT CORPORATION,DOMESTIC BUSINESS CORPORATION,1957-09-12T00:00:00.000,MAILING ADDRESS,121 SW MORRISON ST 11TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5893615&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5893615,MEDICAL CLINIC INVESTMENT CORPORATION,DOMESTIC BUSINESS CORPORATION,1957-09-12T00:00:00.000,REGISTERED AGENT,121 SW MORRISON ST 11TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5893615&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5899018,"ALBINA HOLDINGS, INC.",DOMESTIC BUSINESS CORPORATION,1957-09-25T00:00:00.000,MAILING ADDRESS,C/O THOMAS R RASK III,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5899018&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
5899018,"ALBINA HOLDINGS, INC.",DOMESTIC BUSINESS CORPORATION,1957-09-25T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5899018&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5931613,"CECO, INC.",DOMESTIC BUSINESS CORPORATION,1957-12-23T00:00:00.000,MAILING ADDRESS,ROBERT E KABACY,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5931613&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
5931613,"CECO, INC.",DOMESTIC BUSINESS CORPORATION,1957-12-23T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5931613&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5948617,"THE OLD COUNTRY KITCHEN, INC.",DOMESTIC BUSINESS CORPORATION,1958-01-27T00:00:00.000,MAILING ADDRESS,900 SW FIFTH AVE 24TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5948617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5948617,"THE OLD COUNTRY KITCHEN, INC.",DOMESTIC BUSINESS CORPORATION,1958-01-27T00:00:00.000,REGISTERED AGENT,900 SW FIFTH AVE 24TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5948617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
631523,"CRESCENT CITY MARINE WAYS & DRYDOCK CO., INC.",FOREIGN BUSINESS CORPORATION,1958-05-28T00:00:00.000,REGISTERED AGENT,888 SW 5TH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=631523&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
6037014,ANDERSON DIE & MANUFACTURING CO.,DOMESTIC BUSINESS CORPORATION,1958-07-23T00:00:00.000,MAILING ADDRESS,851 SW SIXTH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=6037014&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
6037014,ANDERSON DIE & MANUFACTURING CO.,DOMESTIC BUSINESS CORPORATION,1958-07-23T00:00:00.000,REGISTERED AGENT,851 SW SIXTH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=6037014&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
